0.000000000000000000e+00,1.999667167663574219e+00,1.949527621269226074e+00
1.000000000000000000e+00,1.959960341453552246e+00,1.356437683105468750e+00
2.000000000000000000e+00,1.808172345161437988e+00,1.577247858047485352e+00
3.000000000000000000e+00,1.663132548332214355e+00,2.541225433349609375e+00
4.000000000000000000e+00,1.575389385223388672e+00,3.023377180099487305e+00
5.000000000000000000e+00,1.493235230445861816e+00,7.242285609245300293e-01
6.000000000000000000e+00,1.393586039543151855e+00,1.107867956161499023e+00
7.000000000000000000e+00,1.237352252006530762e+00,7.074272036552429199e-01
8.000000000000000000e+00,1.248939752578735352e+00,8.006958365440368652e-01
9.000000000000000000e+00,1.184496998786926270e+00,7.192096114158630371e-01
1.000000000000000000e+01,1.060551166534423828e+00,1.525293827056884766e+00
1.100000000000000000e+01,1.107693433761596680e+00,8.663742542266845703e-01
1.200000000000000000e+01,9.884294271469116211e-01,7.803683876991271973e-01
1.300000000000000000e+01,9.951310753822326660e-01,1.710555791854858398e+00
1.400000000000000000e+01,9.797361493110656738e-01,1.148033618927001953e+00
1.500000000000000000e+01,9.741697311401367188e-01,7.319141626358032227e-01
1.600000000000000000e+01,8.994114398956298828e-01,1.050440669059753418e+00
1.700000000000000000e+01,8.714777231216430664e-01,8.132963776588439941e-01
1.800000000000000000e+01,8.471616506576538086e-01,7.087777256965637207e-01
1.900000000000000000e+01,8.240035176277160645e-01,7.939590811729431152e-01
2.000000000000000000e+01,8.053044080734252930e-01,6.906964182853698730e-01
2.100000000000000000e+01,7.735911011695861816e-01,6.838230490684509277e-01
2.200000000000000000e+01,7.682781815528869629e-01,6.871018409729003906e-01
2.300000000000000000e+01,7.405985593795776367e-01,7.089372873306274414e-01
2.400000000000000000e+01,7.351211309432983398e-01,6.954221129417419434e-01
2.500000000000000000e+01,7.312580943107604980e-01,8.288016915321350098e-01
2.600000000000000000e+01,7.204657196998596191e-01,6.800809502601623535e-01
2.700000000000000000e+01,7.084591984748840332e-01,6.679184436798095703e-01
2.800000000000000000e+01,7.074493765830993652e-01,7.054507136344909668e-01
2.900000000000000000e+01,7.022613286972045898e-01,6.665295958518981934e-01
3.000000000000000000e+01,6.961378455162048340e-01,6.979163885116577148e-01
3.100000000000000000e+01,6.954948306083679199e-01,7.044388651847839355e-01
3.200000000000000000e+01,6.868293881416320801e-01,6.800786256790161133e-01
3.300000000000000000e+01,6.853416562080383301e-01,6.596202850341796875e-01
3.400000000000000000e+01,6.776351332664489746e-01,6.708745956420898438e-01
3.500000000000000000e+01,6.744701266288757324e-01,6.633568406105041504e-01
3.600000000000000000e+01,6.718900799751281738e-01,6.637675166130065918e-01
3.700000000000000000e+01,6.738066673278808594e-01,6.584621071815490723e-01
3.800000000000000000e+01,6.672996878623962402e-01,6.633273959159851074e-01
3.900000000000000000e+01,6.624875664710998535e-01,6.568951010704040527e-01
4.000000000000000000e+01,6.636519432067871094e-01,6.558578610420227051e-01
4.100000000000000000e+01,6.604933142662048340e-01,6.538582444190979004e-01
4.200000000000000000e+01,6.592941880226135254e-01,7.195037603378295898e-01
4.300000000000000000e+01,6.570423841476440430e-01,6.536306738853454590e-01
4.400000000000000000e+01,6.556671857833862305e-01,6.543657183647155762e-01
4.500000000000000000e+01,6.541184186935424805e-01,6.487590670585632324e-01
4.600000000000000000e+01,6.546767354011535645e-01,6.543303132057189941e-01
4.700000000000000000e+01,6.542080640792846680e-01,6.484823226928710938e-01
4.800000000000000000e+01,6.526874303817749023e-01,6.465435028076171875e-01
4.900000000000000000e+01,6.514015793800354004e-01,6.459368467330932617e-01
