0.000000000000000000e+00,1.250577926635742188e+01,2.449421882629394531e+00
1.000000000000000000e+00,1.152698040008544922e+01,1.366252064704895020e+00
2.000000000000000000e+00,9.233216285705566406e+00,6.416357517242431641e+00
3.000000000000000000e+00,5.694303512573242188e+00,3.316876649856567383e+00
4.000000000000000000e+00,4.911100864410400391e+00,8.580353736877441406e+00
5.000000000000000000e+00,3.400840997695922852e+00,9.133725166320800781e-01
6.000000000000000000e+00,2.617184400558471680e+00,7.204581499099731445e-01
7.000000000000000000e+00,2.584935188293457031e+00,1.287421703338623047e+00
8.000000000000000000e+00,1.922708272933959961e+00,9.703663587570190430e-01
9.000000000000000000e+00,1.694786787033081055e+00,7.913067340850830078e-01
1.000000000000000000e+01,1.273988962173461914e+00,1.855969667434692383e+00
1.100000000000000000e+01,1.259169816970825195e+00,1.389538764953613281e+00
1.200000000000000000e+01,1.057084441184997559e+00,7.984522581100463867e-01
1.300000000000000000e+01,1.029389739036560059e+00,7.656105160713195801e-01
1.400000000000000000e+01,9.554248452186584473e-01,1.259512066841125488e+00
1.500000000000000000e+01,8.636139035224914551e-01,1.308617115020751953e+00
1.600000000000000000e+01,8.374556899070739746e-01,8.276579976081848145e-01
1.700000000000000000e+01,8.169502615928649902e-01,8.502583503723144531e-01
1.800000000000000000e+01,7.766354680061340332e-01,9.707803130149841309e-01
1.900000000000000000e+01,7.565630078315734863e-01,7.282981872558593750e-01
2.000000000000000000e+01,7.378458380699157715e-01,7.019783258438110352e-01
2.100000000000000000e+01,7.271197438240051270e-01,6.829804182052612305e-01
2.200000000000000000e+01,7.135154008865356445e-01,6.813638210296630859e-01
2.300000000000000000e+01,7.170772552490234375e-01,7.805215716361999512e-01
2.400000000000000000e+01,7.014025449752807617e-01,7.510246634483337402e-01
2.500000000000000000e+01,7.015267014503479004e-01,6.775730848312377930e-01
2.600000000000000000e+01,6.958784461021423340e-01,7.043540477752685547e-01
2.700000000000000000e+01,6.915991306304931641e-01,6.877106428146362305e-01
2.800000000000000000e+01,6.838371753692626953e-01,6.772572994232177734e-01
2.900000000000000000e+01,6.834375262260437012e-01,6.786976456642150879e-01
3.000000000000000000e+01,6.791859269142150879e-01,7.079766392707824707e-01
3.100000000000000000e+01,6.786512136459350586e-01,6.938160657882690430e-01
3.200000000000000000e+01,6.728941202163696289e-01,6.615624427795410156e-01
3.300000000000000000e+01,6.705211400985717773e-01,6.897498369216918945e-01
3.400000000000000000e+01,6.743606925010681152e-01,6.665291190147399902e-01
3.500000000000000000e+01,6.693406105041503906e-01,6.658056378364562988e-01
3.600000000000000000e+01,6.648768782615661621e-01,6.765114665031433105e-01
3.700000000000000000e+01,6.675692200660705566e-01,6.549625992774963379e-01
3.800000000000000000e+01,6.622274518013000488e-01,6.730408072471618652e-01
3.900000000000000000e+01,6.633252501487731934e-01,6.664729118347167969e-01
4.000000000000000000e+01,6.644929647445678711e-01,6.885343790054321289e-01
4.100000000000000000e+01,6.580017209053039551e-01,6.603287458419799805e-01
4.200000000000000000e+01,6.556607484817504883e-01,6.526559591293334961e-01
4.300000000000000000e+01,6.631712317466735840e-01,6.548159122467041016e-01
4.400000000000000000e+01,6.535716056823730469e-01,6.531963944435119629e-01
4.500000000000000000e+01,6.531606316566467285e-01,6.485795378684997559e-01
4.600000000000000000e+01,6.580584645271301270e-01,6.732892990112304688e-01
4.700000000000000000e+01,6.545789837837219238e-01,6.736808419227600098e-01
4.800000000000000000e+01,6.571008563041687012e-01,6.516072750091552734e-01
4.900000000000000000e+01,6.541266441345214844e-01,6.520836353302001953e-01
